Galaxy ID,Time Since Last Major Merger [Gyr],Number of Major Mergers,Numbber of Minor Mergers
277020,1.8821674208090837,12,9
277021,7.790641621123916,2,2
277022,7.450283783623472,1,2
277023,11.56482052958491,3,2
277024,12.259335340432736,2,7
277025,9.462953435380172,3,2
277030,13.14922900936169,1,2
277687,1.7683145868784629,4,4
277688,13.14922900936169,1,3
277689,10.860805387276075,3,3
277692,13.056632387368863,3,3
277693,10.860805387276075,2,2
277696,13.056632387368863,2,2
278302,2.7403023795756303,5,1
278303,4.126382949614405,12,10
278304,8.559304846246299,1,5
278305,11.007950132808553,1,1
278306,5.989919683560276,4,4
278308,12.031032769266922,5,0
278312,12.361172370658442,2,2
278313,12.698000090258518,3,4
278314,11.007950132808553,5,1
278316,13.14922900936169,1,7
278854,1.0518636497159117,7,0
278855,4.291913083776049,6,3
278856,8.688041270237905,4,0
278857,5.989919683560276,8,2
278860,6.673014217597259,5,4
279707,0.001,6,21
279708,12.804875891454154,3,2
279709,7.790641621123916,6,7
279711,7.450283783623472,2,5
279712,13.8,0,2
279713,13.8,0,0
279715,9.627308552926124,1,5
279720,12.698000090258518,4,3
280454,3.420547659840111,4,7
280455,12.445128288561726,3,1
280456,13.8,0,3
280457,11.317040961531216,6,3
280465,13.8,0,0
280466,13.8,0,0
281072,7.5813644077819715,5,7
281073,8.559304846246299,6,4
281074,5.740039501884972,7,2
281077,13.8,0,0
281700,5.060286141005806,3,3
281701,4.764322389615255,6,10
281702,3.9566148760250575,8,4
281703,10.555201291724902,4,1
281704,7.1271910119321165,7,4
281706,2.5342256999883768,3,6
281707,7.314853196564868,3,3
281713,11.164723670049518,3,2
282377,3.870100791557793,7,3
282378,12.259335340432736,9,8
282380,12.361172370658442,3,1
282385,12.445128288561726,3,1
283011,4.453332039958986,5,9
283012,9.155686374365665,10,1
283013,9.78178393942305,3,1
283014,13.8,0,0
283015,12.445128288561726,1,0
283016,13.8,0,0
283017,13.8,0,0
283019,13.8,0,0
283022,13.8,0,0
283024,11.007950132808553,4,0
283025,13.8,0,0
283026,13.8,0,0
283637,6.829554589521826,15,6
283638,11.317040961531216,5,1
283639,9.92715903124954,2,1
283640,12.55480493374341,2,1
283641,12.804875891454154,3,1
283643,11.007950132808553,4,3
283648,10.555201291724902,4,3
284316,6.511025527436423,8,17
284317,12.804875891454154,3,3
284318,5.740039501884972,10,3
284319,5.410432554332628,3,3
284320,12.55480493374341,2,4
284323,8.356294756117382,3,4
284327,6.343349487178175,6,5
284948,0.001,2,4
284949,3.1365850089211675,3,2
284950,12.977660855576495,2,6
284951,11.164723670049518,5,3
284952,12.62066479053492,4,3
284953,12.77131608967524,1,0
284954,12.182845139342968,5,2
284955,8.06560019250075,4,2
284956,8.21393431111962,4,2
284957,11.317040961531216,5,1
284958,5.410432554332628,3,1
285479,2.4291292845389068,8,7
285480,12.031032769266922,2,2
285481,6.511025527436423,3,0
285482,9.462953435380172,5,1
285485,9.462953435380172,4,1
285486,9.78178393942305,6,3
285488,10.398502407966777,3,3
285492,12.445128288561726,2,1
286066,12.259335340432736,2,3
286067,13.14922900936169,1,1
286068,6.829554589521826,6,1
286069,8.06560019250075,6,2
286070,12.698000090258518,3,3
286072,9.92715903124954,5,0
286073,12.445128288561726,1,0
286075,8.841999739310916,3,2
286695,7.450283783623472,2,5
286696,12.804875891454154,4,3
286697,10.860805387276075,2,2
286698,10.398502407966777,2,1
286700,13.8,0,3
286701,11.56482052958491,3,1
286702,12.62066479053492,4,2
287335,2.5342256999883768,3,3
287336,2.841325664222045,5,3
287337,9.78178393942305,4,4
287338,7.5813644077819715,11,3
287339,13.056632387368863,1,1
287341,8.688041270237905,4,1
287342,6.673014217597259,2,1
288014,0.27394957471619147,10,4
288015,0.9266483383810105,7,14
288016,12.361172370658442,7,4
288017,7.450283783623472,3,2
288018,12.445128288561726,3,2
288019,12.259335340432736,2,1
288743,3.693728374563479,9,8
288744,12.77131608967524,5,6
288745,8.06560019250075,4,6
288746,12.182845139342968,2,3
288747,2.4291292845389068,7,1
288749,12.445128288561726,1,1
288751,11.164723670049518,4,1
288753,13.8,0,0
288754,9.462953435380172,3,2
288755,10.398502407966777,2,1
289426,0.001,16,5
289427,3.870100791557793,5,3
289428,12.259335340432736,3,2
289429,10.860805387276075,4,1
289430,8.841999739310916,3,0
289431,12.698000090258518,3,1
289432,8.688041270237905,3,5
289433,6.673014217597259,3,2
289436,11.903627662592406,2,2
289438,13.8,0,0
289439,9.627308552926124,5,0
289945,2.841325664222045,8,8
289946,13.010124756583883,2,6
289947,10.71425401075792,2,2
289948,10.083061130481992,3,0
289949,13.27352288733255,1,1
289950,12.804875891454154,2,3
289951,12.259335340432736,3,2
289953,12.62066479053492,2,4
290643,4.291913083776049,2,0
290644,12.977660855576495,3,3
290645,11.56482052958491,2,1
290646,12.259335340432736,2,1
290647,10.71425401075792,3,2
290650,12.698000090258518,2,1
291113,12.445128288561726,3,5
291114,12.804875891454154,1,6
291115,12.698000090258518,3,6
291116,2.7403023795756303,3,4
291118,12.55480493374341,1,3
291119,9.627308552926124,4,3
291120,11.766835879457043,3,5
291122,7.5813644077819715,7,2
291888,1.7683145868784629,6,1
291889,12.977660855576495,5,1
291890,11.164723670049518,3,3
291892,8.06560019250075,10,3
292355,0.13786721139611363,10,4
292356,9.462953435380172,3,3
292357,11.56482052958491,2,1
292358,12.259335340432736,3,5
292359,0.7996985537050032,3,0
292921,3.693728374563479,9,2
292922,5.989919683560276,4,2
292923,10.555201291724902,4,2
292924,6.511025527436423,1,5
292925,6.673014217597259,9,3
292926,11.56482052958491,2,2
292927,10.71425401075792,2,1
292928,7.950232596370229,5,1
292930,10.555201291724902,3,2
292931,9.92715903124954,4,1
292934,12.031032769266922,2,3
292938,13.8,0,0
293439,3.693728374563479,6,1
293440,6.343349487178175,4,2
293441,13.8,0,4
293442,6.673014217597259,4,2
293443,9.017171205041503,7,1
293444,12.445128288561726,2,2
293445,7.314853196564868,5,4
293450,12.445128288561726,4,4
293451,13.8,0,0
294047,13.010124756583883,1,7
294048,2.105340709255928,4,1
294049,12.55480493374341,5,1
294050,11.56482052958491,5,6
294051,12.259335340432736,5,2
294052,11.903627662592406,3,2
294053,10.083061130481992,4,3
294054,12.031032769266922,3,0
294056,11.903627662592406,3,1
294057,11.766835879457043,1,3
294510,7.450283783623472,8,4
294511,12.977660855576495,3,3
294512,0.6709845706668234,4,1
294513,2.7403023795756303,6,1
294514,11.164723670049518,6,3
294515,0.7996985537050032,4,2
294525,13.8,0,0
294527,13.8,0,0
294531,13.8,0,0
294532,13.8,0,0
294535,13.8,0,0
294536,13.8,0,0
295077,3.9566148760250575,4,4
295078,0.7996985537050032,8,1
295079,13.104017017822397,3,1
295080,12.031032769266922,5,3
295674,7.314853196564868,3,4
295675,13.14922900936169,2,0
295676,6.343349487178175,2,4
295677,1.4173900744546557,2,4
295678,5.410432554332628,1,2
295679,13.8,0,3
295680,5.410432554332628,4,4
295682,12.259335340432736,4,2
295686,12.259335340432736,3,3
296302,1.0518636497159117,3,1
296303,9.389280682850277,2,1
296304,6.343349487178175,15,4
296305,6.511025527436423,5,4
296306,9.627308552926124,4,3
296307,11.56482052958491,4,3
296312,9.017171205041503,5,3
296313,13.010124756583883,2,1
296787,11.766835879457043,10,9
296788,10.228946019806829,6,1
296789,9.462953435380172,5,2
296790,12.894981355405132,3,1
296791,10.398502407966777,2,2
296792,12.361172370658442,3,2
297210,13.230111772921886,1,7
297211,13.010124756583883,2,4
297213,13.230111772921886,2,5
297215,9.78178393942305,4,1
297216,7.950232596370229,8,1
297218,11.56482052958491,5,2
297220,12.977660855576495,1,3
297712,2.841325664222045,7,2
297713,12.031032769266922,2,1
297714,12.259335340432736,6,0
297715,5.61056555205565,5,3
298206,10.555201291724902,4,8
298207,11.56482052958491,3,7
298208,12.55480493374341,3,3
298209,12.031032769266922,3,1
298211,9.017171205041503,3,3
298221,13.8,0,0
298892,7.450283783623472,3,6
298893,10.228946019806829,6,0
298894,8.356294756117382,8,4
298895,12.55480493374341,1,2
298896,12.361172370658442,2,1
298897,12.698000090258518,1,1
298898,11.164723670049518,3,2
298904,6.98087446663476,4,2
299429,7.450283783623472,4,5
299430,9.92715903124954,1,6
299431,11.317040961531216,4,6
299433,13.010124756583883,1,1
299434,7.790641621123916,3,3
299436,8.06560019250075,2,4
299437,13.104017017822397,2,1
299439,10.083061130481992,8,0
299935,2.2147095901433502,10,4
299936,5.61056555205565,7,8
299937,13.104017017822397,3,1
299939,12.259335340432736,2,1
300568,3.693728374563479,6,8
300569,10.083061130481992,2,5
300570,6.343349487178175,1,1
300571,10.71425401075792,2,4
300572,3.420547659840111,5,4
300574,10.555201291724902,3,1
300576,11.766835879457043,2,1
300585,12.259335340432736,4,1
300586,13.8,0,0
301127,11.007950132808553,6,10
301128,9.627308552926124,2,5
301129,11.164723670049518,2,5
301130,11.766835879457043,3,2
301746,0.9266483383810105,19,6
301747,5.410432554332628,3,2
301748,11.164723670049518,4,9
301749,7.450283783623472,5,6
301752,12.698000090258518,3,2
301753,13.8,0,0
301754,13.8,0,0
301757,13.8,0,0
301759,13.8,0,0
302165,11.903627662592406,2,8
302166,1.2972064222772546,3,4
302174,12.182845139342968,3,2
302773,9.78178393942305,3,3
302774,11.164723670049518,3,1
302775,13.8,0,5
302776,11.903627662592406,5,5
302779,9.92715903124954,5,1
302780,12.031032769266922,4,1
303362,1.6529178379808374,4,2
303363,7.950232596370229,6,3
303364,6.98087446663476,5,2
303365,7.950232596370229,2,2
303367,12.894981355405132,2,1
303369,8.356294756117382,3,1
303370,12.894981355405132,5,4
303371,11.472636476156389,4,1
303710,8.688041270237905,5,8
303711,7.5813644077819715,5,0
303712,2.7403023795756303,5,4
303713,10.398502407966777,4,1
303714,7.790641621123916,4,3
303716,9.462953435380172,5,0
303717,12.182845139342968,2,0
303719,13.104017017822397,3,0
303724,12.445128288561726,2,2
304201,3.512781268699348,6,4
304202,4.291913083776049,2,0
304203,9.92715903124954,2,3
304204,12.182845139342968,1,4
304206,13.8,0,4
304209,11.766835879457043,2,4
304210,12.361172370658442,4,3
304214,13.8,0,0
304217,13.8,0,0
304726,1.7683145868784629,6,4
304727,11.164723670049518,4,3
305083,0.40814160124130494,19,27
305084,12.031032769266922,2,3
305085,9.155686374365665,6,3
305087,10.555201291724902,4,4
305653,11.472636476156389,5,7
305654,12.031032769266922,3,9
305655,12.031032769266922,2,0
305658,12.182845139342968,3,2
305660,8.06560019250075,5,2
306058,11.56482052958491,3,7
306059,8.841999739310916,5,3
306060,7.450283783623472,2,3
306061,12.031032769266922,2,2
306062,6.829554589521826,3,4
306066,12.55480493374341,2,0
306516,2.105340709255928,12,12
306517,11.56482052958491,4,7
306518,12.804875891454154,2,6
306519,8.559304846246299,7,2
306520,13.010124756583883,2,1
306945,1.2972064222772546,5,6
306946,12.445128288561726,4,2
306947,10.228946019806829,5,6
306948,12.031032769266922,1,1
306949,10.860805387276075,2,3
306950,10.71425401075792,4,3
307438,8.841999739310916,5,4
307439,8.688041270237905,5,1
307440,13.14922900936169,2,2
307441,8.21393431111962,8,3
307442,12.62066479053492,3,3
307448,12.445128288561726,3,3
307450,12.55480493374341,4,3
308060,13.14922900936169,2,4
308061,2.105340709255928,5,2
308062,7.314853196564868,4,3
308063,12.62066479053492,2,1
308064,9.155686374365665,3,1
308066,12.55480493374341,2,2
308069,3.870100791557793,2,1
308074,10.398502407966777,2,6
308598,8.356294756117382,7,5
308599,4.61076233003753,4,1
309045,1.7683145868784629,3,6
309046,12.182845139342968,6,3
309047,6.511025527436423,4,2
309048,12.62066479053492,2,3
309049,12.894981355405132,1,1
309428,13.056632387368863,1,4
309429,4.914126740144443,5,4
309430,11.903627662592406,1,2
309431,10.228946019806829,6,2
309433,11.317040961531216,7,1
309434,12.62066479053492,2,2
309435,11.472636476156389,1,1
309951,9.462953435380172,2,4
309952,5.866461537501614,7,6
309953,12.182845139342968,3,1
309954,13.056632387368863,3,0
309955,11.56482052958491,4,0
310509,10.860805387276075,4,12
310510,12.62066479053492,2,5
310511,13.104017017822397,2,2
310512,1.8821674208090837,6,2
310513,10.228946019806829,8,3
310519,13.8,0,0
310985,0.6709845706668234,9,4
310986,10.228946019806829,3,3
310987,7.950232596370229,2,3
310988,12.259335340432736,6,5
311302,2.2147095901433502,13,5
311303,12.804875891454154,5,2
311304,5.989919683560276,4,4
311305,12.804875891454154,1,2
311308,9.155686374365665,6,3
311313,10.398502407966777,4,2
311882,12.361172370658442,3,2
311883,0.6709845706668234,6,5
311884,11.766835879457043,2,4
311885,3.039446653941879,8,9
312412,12.62066479053492,9,5
312413,1.6529178379808374,3,3
312414,5.060286141005806,7,2
312415,4.453332039958986,3,2
312416,11.56482052958491,4,0
312418,3.512781268699348,3,3
312891,3.870100791557793,5,5
312892,12.894981355405132,4,2
312893,12.361172370658442,3,5
312894,9.627308552926124,5,4
312895,9.78178393942305,4,5
312896,12.361172370658442,3,0
313402,1.6529178379808374,3,2
313403,1.0518636497159117,4,3
313404,8.356294756117382,5,2
313405,9.155686374365665,3,5
313954,10.228946019806829,1,2
313955,8.688041270237905,2,3
313956,12.031032769266922,6,2
313957,8.841999739310916,2,3
314365,10.71425401075792,2,2
314366,9.462953435380172,6,4
314367,5.866461537501614,6,2
314368,10.71425401075792,1,3
314372,13.8,0,0
314373,13.8,0,0
314378,13.8,0,0
314770,2.841325664222045,6,7
314771,10.71425401075792,3,5
314772,9.627308552926124,3,1
314773,13.010124756583883,2,2
314775,9.155686374365665,3,2
314777,12.445128288561726,3,4
314779,13.8,0,0
314780,13.8,0,0
315140,12.77131608967524,2,6
315141,10.228946019806829,4,0
315142,12.445128288561726,3,5
315519,11.317040961531216,9,9
315521,10.71425401075792,2,2
315522,4.764322389615255,4,2
315523,12.031032769266922,1,3
316029,7.1271910119321165,4,5
316030,7.5813644077819715,6,0
316031,9.389280682850277,1,4
316354,1.2972064222772546,5,5
316355,10.228946019806829,3,3
316356,9.627308552926124,1,0
316358,7.1271910119321165,7,2
316359,12.182845139342968,4,2
316360,13.8,0,0
316361,11.007950132808553,3,6
316362,13.8,0,0
316365,13.8,0,0
316855,3.9566148760250575,4,2
316856,12.445128288561726,3,1
316857,11.766835879457043,3,3
316858,9.389280682850277,5,2
316859,12.698000090258518,2,0
316860,12.55480493374341,1,3
317311,7.314853196564868,5,4
317312,4.453332039958986,5,1
317313,9.462953435380172,1,1
317711,11.164723670049518,2,7
317712,5.410432554332628,5,6
317713,10.555201291724902,3,4
317714,4.126382949614405,4,1
317715,11.56482052958491,5,1
317716,8.688041270237905,2,1
317717,6.2282824636046845,3,5
317721,12.977660855576495,1,1
318210,5.866461537501614,9,1
318211,10.860805387276075,3,2
318212,1.6529178379808374,5,4
318213,6.511025527436423,10,2
318214,11.007950132808553,3,4
318215,8.356294756117382,3,2
318216,10.398502407966777,3,3
318219,13.8,0,0
318220,12.698000090258518,2,2
318221,13.8,0,0
318222,13.8,0,0
318633,10.71425401075792,2,2
318634,12.55480493374341,1,4
318635,8.841999739310916,6,2
318637,10.228946019806829,2,2
318638,13.230111772921886,1,2
319144,1.0518636497159117,4,4
319145,1.7683145868784629,6,8
319146,13.056632387368863,1,1
319147,5.060286141005806,2,3
319148,12.804875891454154,2,4
319149,12.031032769266922,6,2
319150,6.673014217597259,3,4
319643,3.1365850089211675,4,3
319644,6.673014217597259,8,9
319645,10.083061130481992,3,7
319646,11.56482052958491,3,2
319647,10.228946019806829,3,1
319651,12.55480493374341,3,3
320012,5.060286141005806,7,12
320013,5.202907732559084,4,2
320014,9.627308552926124,5,2
320015,6.98087446663476,4,0
320016,8.06560019250075,6,3
320019,10.860805387276075,1,2
320020,11.56482052958491,4,4
320433,7.790641621123916,6,20
320434,12.445128288561726,2,3
320435,13.104017017822397,2,4
320437,11.164723670049518,1,1
320734,6.343349487178175,8,9
320735,12.977660855576495,1,5
320736,0.40814160124130494,3,2
320737,9.92715903124954,5,1
320738,6.511025527436423,2,6
320739,11.903627662592406,2,0
320746,6.829554589521826,1,1
321204,13.331918027921478,2,7
321205,10.398502407966777,6,5
321674,9.78178393942305,5,8
321675,1.6529178379808374,9,2
321676,11.903627662592406,3,3
321677,13.14922900936169,1,1
321678,12.62066479053492,3,1
321680,12.182845139342968,3,4
321681,5.740039501884972,3,1
322160,5.740039501884972,5,5
322161,2.2147095901433502,2,6
322162,13.8,0,2
322163,13.8,0,0
322166,11.766835879457043,3,0
322581,4.764322389615255,12,8
322582,9.78178393942305,4,2
322583,11.164723670049518,4,2
322584,4.126382949614405,11,2
322585,7.950232596370229,3,2
322586,13.8,0,0
322979,0.7996985537050032,8,7
322980,11.56482052958491,5,5
322982,6.511025527436423,4,2
322983,9.017171205041503,4,3
323455,5.989919683560276,10,3
323456,11.56482052958491,2,0
323457,11.56482052958491,3,5
323851,7.314853196564868,5,2
323852,12.804875891454154,4,0
323853,10.228946019806829,4,0
323854,9.155686374365665,4,2
323855,13.8,0,0
323857,13.8,0,0
323858,13.8,0,0
323859,13.8,0,0
324127,0.40814160124130494,6,5
324128,12.55480493374341,2,3
324129,11.317040961531216,3,3
324130,12.445128288561726,3,2
324131,12.361172370658442,5,4
324132,12.77131608967524,3,2
324135,10.71425401075792,2,1
324572,8.688041270237905,2,2
324573,8.21393431111962,7,1
324578,13.14922900936169,1,3
324584,13.8,0,1
324997,9.017171205041503,4,10
324998,11.903627662592406,6,3
324999,9.155686374365665,2,2
325000,8.841999739310916,3,3
325003,11.317040961531216,2,1
325335,7.5813644077819715,4,2
325336,10.860805387276075,2,1
325337,11.007950132808553,2,4
325338,10.228946019806829,5,2
325808,5.202907732559084,10,5
325809,3.1365850089211675,6,5
325810,9.462953435380172,5,1
325811,10.228946019806829,3,3
326217,2.105340709255928,6,6
326218,2.4291292845389068,8,4
326219,8.688041270237905,2,3
326220,13.010124756583883,1,6
326221,12.259335340432736,3,4
326222,3.870100791557793,3,2
326226,12.445128288561726,4,3
326652,11.007950132808553,7,9
326653,13.14922900936169,3,0
326654,0.40814160124130494,7,2
326658,12.445128288561726,2,0
327112,6.829554589521826,2,4
327113,12.031032769266922,6,0
327114,11.317040961531216,2,5
327115,13.8,0,0
327405,8.356294756117382,4,5
327406,12.259335340432736,1,5
327407,11.766835879457043,2,1
327408,12.698000090258518,2,3
327409,13.8,0,5
327411,13.8,0,0
327412,13.8,0,0
327413,12.031032769266922,1,1
327414,13.8,0,0
327415,13.8,0,0
327416,13.8,0,0
327418,13.8,0,0
327822,7.314853196564868,3,4
327823,12.182845139342968,5,5
327824,4.126382949614405,9,0
327825,12.894981355405132,1,5
327826,4.126382949614405,1,2
327827,12.62066479053492,4,2
327828,12.804875891454154,1,1
327829,7.950232596370229,2,3
327830,10.398502407966777,7,3
327831,8.841999739310916,3,2
328251,5.989919683560276,8,1
328252,0.6709845706668234,10,3
328253,13.14922900936169,4,3
328254,10.228946019806829,5,3
328255,9.389280682850277,3,2
328256,10.860805387276075,1,3
328258,9.627308552926124,7,1
328259,12.182845139342968,2,3
328677,6.511025527436423,6,8
328678,9.78178393942305,3,8
328679,6.343349487178175,11,11
328680,10.555201291724902,5,3
328681,11.766835879457043,4,1
328682,8.06560019250075,2,3
329105,12.031032769266922,2,6
329106,3.870100791557793,3,2
329108,3.9566148760250575,5,0
329109,12.259335340432736,3,0
329515,3.039446653941879,2,4
329516,11.164723670049518,9,5
329517,12.031032769266922,1,0
329849,2.5342256999883768,4,7
329850,12.894981355405132,3,3
329851,11.903627662592406,2,2
330208,7.5813644077819715,3,7
330209,10.228946019806829,2,6
330210,12.259335340432736,1,3
330211,6.98087446663476,3,2
330212,12.698000090258518,3,2
330553,5.410432554332628,4,8
330554,13.056632387368863,1,4
330555,13.010124756583883,3,1
330556,10.860805387276075,2,5
330955,8.688041270237905,6,8
330956,7.790641621123916,5,2
330958,11.317040961531216,4,6
330962,13.8,0,0
331293,0.7996985537050032,8,8
331294,8.841999739310916,4,2
331295,11.56482052958491,3,6
331296,13.8,0,5
331298,11.766835879457043,3,2
331701,12.182845139342968,4,6
331702,6.673014217597259,10,7
331703,12.55480493374341,3,1
331704,11.903627662592406,4,5
331705,11.903627662592406,2,5
331706,12.55480493374341,2,0
331707,9.155686374365665,3,3
332068,10.71425401075792,4,5
332069,10.71425401075792,3,1
332070,3.420547659840111,5,0
332071,12.361172370658442,2,5
332389,7.790641621123916,5,4
332390,10.555201291724902,5,6
332391,4.764322389615255,3,4
332392,8.559304846246299,7,1
332393,12.894981355405132,3,2
332394,7.5813644077819715,5,2
332812,5.866461537501614,3,4
332813,8.559304846246299,3,2
332814,12.62066479053492,1,2
332815,13.010124756583883,2,2
333258,1.8821674208090837,4,4
333259,8.356294756117382,5,5
333260,8.559304846246299,7,4
333261,2.841325664222045,5,6
333672,12.698000090258518,4,7
333673,6.511025527436423,6,0
333674,11.007950132808553,3,6
333675,5.989919683560276,2,3
333676,12.031032769266922,2,3
334028,0.001,2,4
334029,9.78178393942305,3,3
334030,6.673014217597259,7,4
334033,12.361172370658442,2,3
334036,9.155686374365665,5,9
334037,13.8,0,0
334350,11.766835879457043,2,5
334351,5.410432554332628,7,9
334352,12.894981355405132,1,4
334353,11.56482052958491,2,2
334727,4.914126740144443,2,8
334728,11.164723670049518,5,4
334732,13.8,0,0
335078,1.0518636497159117,8,7
335079,11.766835879457043,3,0
335081,12.804875891454154,3,3
335486,6.2282824636046845,3,4
335487,3.870100791557793,9,3
335488,12.77131608967524,2,1
335489,7.450283783623472,5,0
335491,10.555201291724902,3,3
335927,0.13786721139611363,4,4
336276,7.790641621123916,6,6
336277,7.950232596370229,6,0
336278,12.804875891454154,2,2
336279,11.56482052958491,3,0
336282,13.8,0,0
336516,5.989919683560276,7,8
336517,11.472636476156389,4,6
336518,10.71425401075792,3,1
336519,10.555201291724902,2,4
336520,13.8,0,2
336521,10.71425401075792,4,4
336796,1.2972064222772546,10,5
336797,10.71425401075792,3,2
336798,7.314853196564868,1,2
336800,12.62066479053492,1,0
337048,0.6709845706668234,5,2
337049,6.673014217597259,3,1
337050,10.860805387276075,3,3
337051,3.039446653941879,5,0
337444,6.511025527436423,9,1
337445,11.766835879457043,3,4
337446,12.445128288561726,3,3
337447,12.977660855576495,1,2
337843,7.314853196564868,3,1
337844,6.343349487178175,2,1
337845,5.202907732559084,7,2
337846,8.559304846246299,4,3
337847,6.511025527436423,5,4
337848,13.8,0,2
337849,6.98087446663476,3,0
337850,8.688041270237905,4,1
338148,3.512781268699348,3,3
338149,4.764322389615255,7,0
338150,12.977660855576495,1,1
338151,13.14922900936169,1,2
338152,12.031032769266922,3,4
338154,7.1271910119321165,2,2
338158,13.8,0,0
338458,9.462953435380172,2,5
338459,12.445128288561726,2,1
338460,12.894981355405132,2,1
338461,8.21393431111962,5,1
338468,13.8,0,0
338817,6.343349487178175,5,5
338818,7.790641621123916,3,1
338819,13.010124756583883,6,2
338820,7.450283783623472,3,3
338821,13.056632387368863,1,1
338822,4.914126740144443,3,4
338823,11.56482052958491,3,3
338824,8.559304846246299,7,1
339181,12.361172370658442,2,8
339182,6.2282824636046845,4,4
339183,10.398502407966777,4,0
339547,5.866461537501614,10,8
339548,12.77131608967524,4,6
339549,10.860805387276075,4,1
339550,11.164723670049518,2,0
339551,13.056632387368863,3,1
339554,12.77131608967524,1,4
339559,12.62066479053492,3,2
339862,7.950232596370229,3,3
339863,13.8,0,0
339864,12.62066479053492,1,2
339865,13.8,0,0
340106,6.98087446663476,5,3
340107,12.977660855576495,1,3
340110,12.445128288561726,3,2
340355,4.126382949614405,7,6
340356,12.182845139342968,2,7
340357,11.56482052958491,2,1
340585,1.8821674208090837,3,8
340586,10.860805387276075,4,6
340588,12.361172370658442,3,0
340976,6.511025527436423,5,2
340977,6.343349487178175,7,3
340978,12.361172370658442,4,6
340986,13.8,0,0
341356,12.445128288561726,9,7
341357,9.627308552926124,9,3
341358,7.790641621123916,2,1
341359,9.389280682850277,5,2
341361,11.007950132808553,2,1
341362,12.445128288561726,2,3
341683,10.71425401075792,2,7
341684,8.21393431111962,3,6
341685,11.317040961531216,4,2
341687,12.361172370658442,6,2
342047,6.673014217597259,5,9
342048,12.894981355405132,1,0
342049,6.98087446663476,5,3
342050,12.698000090258518,2,2
342052,13.010124756583883,3,2
342343,0.7996985537050032,7,7
342344,9.155686374365665,4,1
342345,11.56482052958491,2,3
342350,13.8,0,0
342351,13.8,0,0
342352,13.8,0,0
342353,12.77131608967524,2,5
342354,13.8,0,0
342689,1.6529178379808374,7,3
342690,9.389280682850277,4,3
342691,7.314853196564868,4,3
343039,1.2972064222772546,6,7
343044,5.989919683560276,3,7
343429,0.7996985537050032,14,16
343430,13.27352288733255,1,1
343433,13.8,0,0
343434,13.8,0,0
343638,3.9566148760250575,3,3
343639,12.62066479053492,4,4
343640,3.039446653941879,2,3
343641,8.688041270237905,4,0
343642,8.688041270237905,3,3
343988,13.380375797286645,1,2
343989,12.804875891454154,2,4
343990,10.228946019806829,4,2
343992,12.031032769266922,2,2
343993,9.627308552926124,5,2
344300,7.950232596370229,10,15
344301,12.259335340432736,5,4
344302,9.78178393942305,4,5
344303,7.950232596370229,2,1
344593,5.410432554332628,4,7
344594,6.511025527436423,6,5
344595,7.314853196564868,2,3
344596,11.164723670049518,4,3
344599,12.445128288561726,3,3
344601,13.14922900936169,2,2
344987,1.2972064222772546,5,5
344988,3.039446653941879,4,2
344989,13.14922900936169,1,4
344990,12.804875891454154,2,3
345250,4.764322389615255,14,12
345251,13.14922900936169,1,4
345252,12.894981355405132,2,1
345253,10.083061130481992,4,2
345254,11.164723670049518,3,2
345255,9.155686374365665,3,2
345259,13.8,0,0
345456,12.361172370658442,3,2
345457,6.673014217597259,4,2
345458,9.155686374365665,5,0
345459,13.056632387368863,1,1
345812,0.13786721139611363,6,2
345813,5.202907732559084,5,2
345815,12.259335340432736,2,2
346075,3.512781268699348,4,3
346076,9.155686374365665,3,7
346077,8.559304846246299,3,3
346078,10.860805387276075,2,1
346079,12.698000090258518,1,1
346420,7.790641621123916,8,1
346421,10.398502407966777,5,3
346422,13.8,0,2
346748,3.1365850089211675,2,5
346750,8.559304846246299,4,1
346752,9.78178393942305,3,2
346976,9.155686374365665,2,4
346977,6.98087446663476,3,2
347237,8.559304846246299,5,4
347238,11.766835879457043,6,0
347239,2.841325664222045,5,3
347241,13.8,0,0
347243,11.766835879457043,1,1
347244,13.8,0,0
347245,13.056632387368863,3,2
347508,4.291913083776049,3,5
347510,10.555201291724902,4,2
347511,9.627308552926124,6,2
347512,12.182845139342968,3,3
347515,9.017171205041503,1,1
347785,2.841325664222045,5,7
347786,4.764322389615255,6,2
347787,12.445128288561726,3,2
347788,11.56482052958491,3,4
348038,12.55480493374341,4,4
348039,11.317040961531216,3,1
348040,10.860805387276075,3,1
348041,13.104017017822397,1,3
348042,10.083061130481992,6,0
348045,11.317040961531216,3,1
348334,11.164723670049518,5,22
348335,10.228946019806829,3,4
348593,2.4291292845389068,13,7
348594,12.445128288561726,4,5
348595,10.860805387276075,1,3
348894,9.78178393942305,4,7
348896,9.155686374365665,3,2
349135,9.017171205041503,4,7
349136,5.202907732559084,5,2
349137,13.8,0,3
349138,10.083061130481992,4,2
349414,10.083061130481992,4,11
349415,13.8,0,4
349416,13.8,0,6
349417,12.894981355405132,1,2
349624,7.450283783623472,4,1
349625,12.77131608967524,2,4
349626,9.462953435380172,2,6
349628,13.8,0,4
349897,11.56482052958491,4,3
349898,11.56482052958491,3,4
349899,11.766835879457043,3,1
349904,11.56482052958491,2,4
349905,13.010124756583883,1,1
350183,0.9266483383810105,6,4
350184,10.228946019806829,2,1
350185,6.2282824636046845,2,1
350186,4.764322389615255,6,3
350187,10.555201291724902,4,2
