Galaxy ID,Stellar Mass [Mo],g band,r band,Probability is spiral
525311,15893930000.0,-19.986626,-20.43532,0.4501889646053314
525344,26097551000.0,-20.277597,-20.736156,0.9866176843643188
525366,25492066000.0,-20.00646,-20.494007,0.40160709619522095
525452,15267709000.0,-20.25819,-20.5797,0.9358464479446411
525490,23424573000.0,-20.532085,-20.91646,0.9534083008766174
525520,27144598000.0,-19.780123,-20.450148,0.8484631776809692
525541,19887050000.0,-20.250217,-20.614561,0.764427900314331
525584,28301610000.0,-19.862127,-20.453526,0.7266154289245605
525611,11006430000.0,-19.990541,-20.29569,0.9814953804016113
525634,43819080000.0,-20.15031,-20.885084,0.5056188702583313
525649,37695492000.0,-20.256306,-20.94935,0.13539758324623108
525666,10670809000.0,-19.704578,-20.10042,0.6830940842628479
525709,27515576000.0,-20.055729,-20.563042,0.58485347032547
525745,14409032000.0,-20.045547,-20.418808,0.8663102388381958
525787,27583130000.0,-20.546183,-20.990602,0.9996798038482666
525802,10005345000.0,-19.690369,-20.104347,0.7774789333343506
525853,11232103000.0,-19.798204,-20.171427,0.5280828475952148
525889,26573590000.0,-20.365086,-20.771345,0.987966775894165
525911,24507595000.0,-20.424463,-20.854506,0.9949713945388794
525937,30627640000.0,-19.36661,-20.156548,0.2412237823009491
525973,23209114000.0,-19.64516,-20.258404,0.17270246148109436
525993,16577504000.0,-19.780739,-20.228918,0.9713308811187744
526030,26072013000.0,-20.008057,-20.438005,0.5902066826820374
526062,3562423300.0,-18.766146,-19.135372,0.04487133026123047
526063,3239979800.0,-18.05711,-18.577383,0.47009262442588806
526098,19752708000.0,-20.369001,-20.789696,0.9998008012771606
526122,13773021000.0,-19.503439,-20.028402,0.12746793031692505
526153,25974841000.0,-19.11031,-19.902342,0.3657503128051758
526173,23127253000.0,-20.38138,-20.818924,0.9190995693206787
526191,9532685000.0,-19.406128,-19.803436,0.8980628848075867
526192,10980893000.0,-19.230875,-19.6848,0.6822507381439209
526212,19198618000.0,-20.634817,-20.924988,0.9989166259765625
526245,17754008000.0,-19.483238,-19.980747,0.32898572087287903
526277,21884530000.0,-20.434025,-20.839703,0.9918937683105469
526301,22683850000.0,-20.16136,-20.621788,0.9892051219940186
526302,3307251700.0,-17.898531,-18.444145,0.6298375129699707
526326,14966045000.0,-20.24798,-20.560284,0.6904564499855042
526360,7560135000.0,-19.522064,-19.83109,0.9597681760787964
526404,12951008000.0,-19.74886,-20.13896,0.9379162788391113
526445,17216770000.0,-19.834414,-20.312754,0.5703238248825073
526476,13127746000.0,-18.982084,-19.55441,0.5832277536392212
526477,4675975000.0,-18.341516,-18.938278,0.448738694190979
526509,17968929000.0,-20.11764,-20.523624,0.9819595217704773
526546,11460044000.0,-20.098953,-20.412565,0.9882631301879883
526581,20918446000.0,-20.353672,-20.722822,0.455951452255249
526622,18191696000.0,-19.83378,-20.32074,0.9861677885055542
526667,32181608000.0,-19.991768,-20.629618,0.7314908504486084
526696,24411095000.0,-20.0699,-20.592583,0.6143292784690857
526718,16204865000.0,-19.734074,-20.194809,0.6282501816749573
526756,15763286000.0,-19.81937,-20.241426,0.4979572892189026
526789,28477420000.0,-20.403109,-20.896755,0.7016770839691162
526820,34425900000.0,-20.600428,-21.07087,0.9823166728019714
526833,36008767000.0,-20.007488,-20.612625,0.7860814332962036
526848,25484517000.0,-18.983742,-19.789703,0.2738763689994812
526865,12117796000.0,-19.871641,-20.221838,0.939577579498291
526902,9476766000.0,-19.778831,-20.136942,0.9916266202926636
526903,3320651000.0,-18.557432,-18.9212,0.6379987001419067
526946,8383040000.0,-19.739914,-20.045362,0.2878108620643616
526989,9042230000.0,-19.721281,-20.145754,0.7362306714057922
527037,4302800400.0,-19.01155,-19.362688,0.48200103640556335
527081,23432792000.0,-19.520687,-20.230865,0.4570976495742798
527123,35236598000.0,-19.673506,-20.45003,0.18104287981987
527148,12203042000.0,-19.90347,-20.276184,0.9995383024215698
527149,4266055700.0,-18.562037,-19.011713,0.4813973307609558
527183,21798298000.0,-19.098927,-19.864416,0.17673605680465698
527230,11570016000.0,-19.882755,-20.256659,0.9883297085762024
527258,14214374000.0,-20.281754,-20.619665,0.9997199773788452
527288,30209174000.0,-20.450521,-20.890356,0.999864935874939
527306,27326982000.0,-19.88163,-20.440804,0.4820305407047272
527326,19867195000.0,-19.884884,-20.40447,0.653538167476654
527343,17961350000.0,-20.15395,-20.539299,0.841906726360321
527377,4801267700.0,-19.1305,-19.46279,0.6293054819107056
527379,3265637400.0,-18.503012,-18.909521,0.6517701148986816
527419,19950731000.0,-19.90563,-20.42216,0.6399426460266113
527441,9621279000.0,-19.496078,-19.856318,0.7521886825561523
527442,4340975000.0,-18.578257,-19.016823,0.6537204384803772
527473,8622491000.0,-19.52206,-19.914915,0.5930782556533813
527508,25152856000.0,-19.78116,-20.268694,0.9661295413970947
527538,39915946000.0,-19.958906,-20.556181,0.9814974069595337
527554,20964420000.0,-20.652393,-20.976475,0.9997463226318359
527595,5773632500.0,-19.753336,-19.959494,0.7529793977737427
527624,31102673000.0,-19.419796,-20.21293,0.14755752682685852
527647,13290941000.0,-19.713509,-20.172169,0.9999092817306519
527648,6288311300.0,-19.10317,-19.46702,0.5649280548095703
527682,12279736000.0,-19.42134,-19.919743,0.3812010884284973
527712,3538945000.0,-18.467112,-18.881243,0.4941593110561371
527744,23500816000.0,-19.21598,-19.984083,0.4218617379665375
527745,3788941800.0,-18.09221,-18.6092,0.4165991544723511
527764,26817300000.0,-20.16289,-20.638329,0.603769838809967
527787,16463544000.0,-19.700487,-20.14806,0.7401106357574463
527822,11533754000.0,-19.803223,-20.177464,0.8462734222412109
527857,9467013000.0,-19.295107,-19.742214,0.8201699256896973
527858,7284548600.0,-19.163473,-19.580177,0.9410462379455566
527891,26578596000.0,-20.510164,-20.863081,0.9143580198287964
527905,25727973000.0,-20.534697,-20.950893,0.99350905418396
527926,13154118000.0,-20.037899,-20.391598,0.9285549521446228
527969,16528813000.0,-19.745777,-20.265781,0.8109858632087708
527996,34868500000.0,-19.559969,-20.350452,0.34176379442214966
528028,29649547000.0,-20.044771,-20.647327,0.4414219558238983
528029,7421668400.0,-18.704962,-19.199102,0.9401805400848389
528038,18591316000.0,-19.758348,-20.321276,0.3049166202545166
528078,30516783000.0,-20.102322,-20.640167,0.9993761777877808
528107,24481196000.0,-19.705214,-20.354328,0.9654310345649719
528130,15403590000.0,-20.484818,-20.760323,0.9912830591201782
528151,16392073000.0,-19.402729,-19.991964,0.4392812252044678
528190,23337226000.0,-20.300705,-20.656195,0.9570915699005127
528209,23378678000.0,-20.358639,-20.766697,0.9982041120529175
528234,19902788000.0,-20.270872,-20.686617,0.999535858631134
528271,20534256000.0,-20.656467,-20.988928,0.9621325731277466
528296,7893314000.0,-19.28644,-19.718624,0.6798334717750549
528297,4770969600.0,-18.698568,-19.111744,0.7834804654121399
528336,23710116000.0,-19.955376,-20.510483,0.6944495439529419
528358,3242445800.0,-19.320084,-19.528429,0.9933984875679016
528467,19134091000.0,-19.078014,-19.83245,0.410494863986969
528468,17563718000.0,-19.364965,-19.976711,0.8871803879737854
528498,16738009000.0,-20.174196,-20.579744,0.8147671222686768
528531,14395875000.0,-19.973282,-20.312246,0.2962976396083832
528532,4102881500.0,-18.731838,-19.050299,0.6090720295906067
528598,18445558000.0,-19.71468,-20.202055,0.8479992151260376
528626,27718455000.0,-20.28845,-20.80937,0.5101533532142639
528654,21411502000.0,-20.427649,-20.80043,0.9287784099578857
528672,14389686000.0,-19.74798,-20.156548,0.5242940783500671
528694,12124354000.0,-19.765976,-20.185404,0.6734392642974854
528727,18134206000.0,-20.073114,-20.468433,0.19743111729621887
528760,11209594000.0,-19.279072,-19.746868,0.8347118496894836
528787,23394822000.0,-19.533918,-20.268543,0.16623467206954956
528821,4707573000.0,-18.364487,-18.912777,0.4709804952144623
528863,23919946000.0,-20.602156,-20.972807,0.9996856451034546
528880,13397756000.0,-19.524664,-19.97007,0.9803118109703064
528906,3962485800.0,-19.484652,-19.716238,0.8904721736907959
528947,24719490000.0,-20.251558,-20.687935,0.9911639094352722
528966,25912177000.0,-19.390182,-20.159966,0.21267163753509521
529002,16237916000.0,-19.854536,-20.220093,0.7744206190109253
529024,35155460000.0,-20.362059,-20.856049,0.9725722074508667
529041,7777726500.0,-19.577496,-19.97046,0.8480474948883057
529088,4399746000.0,-18.95635,-19.301985,0.8321632146835327
529130,24632916000.0,-20.460203,-20.85318,0.9833122491836548
529154,7551845400.0,-19.569153,-19.894255,0.8128713369369507
529155,6816319500.0,-18.885773,-19.324795,0.6807831525802612
529180,26523642000.0,-19.328533,-20.094421,0.12008923292160034
529202,20423737000.0,-19.586775,-20.132921,0.9377957582473755
529218,27698410000.0,-19.88015,-20.583775,0.2084832489490509
529247,23167795000.0,-19.862751,-20.40282,0.7161868810653687
529270,19198417000.0,-20.044678,-20.509068,0.7099547982215881
529285,21832434000.0,-20.337471,-20.77328,0.489979088306427
529307,9620428000.0,-19.380604,-19.812191,0.6878591179847717
529329,23117370000.0,-19.220547,-19.993408,0.11448228359222412
529358,24433347000.0,-20.279007,-20.685219,0.997645378112793
529375,8340768300.0,-19.301281,-19.78718,0.7869419455528259
529426,19142280000.0,-19.875057,-20.34842,0.7897188663482666
529466,20164690000.0,-20.027445,-20.450464,0.7412117719650269
529509,23658895000.0,-18.987434,-19.782991,0.1283855438232422
529535,5660863000.0,-19.27449,-19.60509,0.6095502972602844
529575,11923284000.0,-19.767784,-20.153635,0.7810443639755249
529611,43643990000.0,-20.147026,-20.897058,0.07368585467338562
529643,19519455000.0,-20.196814,-20.610485,0.9550559520721436
529664,27918301000.0,-19.764347,-20.335403,0.5903810262680054
529683,3581848300.0,-18.77769,-19.164928,0.35177040100097656
529684,3508666600.0,-19.0419,-19.37175,0.8956479430198669
529739,19010701000.0,-20.337894,-20.728138,0.9850566387176514
529762,15703532000.0,-20.053614,-20.444998,0.987947940826416
529785,31181756000.0,-20.19446,-20.709803,0.9312797784805298
529804,32346264000.0,-20.403423,-20.83139,0.999782145023346
529822,21317243000.0,-20.414614,-20.821178,0.9983212947845459
529863,30510662000.0,-19.700813,-20.45212,0.25524604320526123
529890,7635283500.0,-19.323647,-19.726675,0.4817580282688141
529926,4326381600.0,-18.9098,-19.253092,0.7289099097251892
529927,3463889200.0,-18.44726,-18.863321,0.6790497899055481
529962,13520070000.0,-19.800783,-20.251482,0.8222371339797974
529989,15766621000.0,-19.791925,-20.19977,0.6172504425048828
530020,12712457000.0,-19.67331,-20.033556,0.8521295785903931
530039,15838598000.0,-19.89335,-20.361414,0.5259373188018799
530075,14242968000.0,-19.970774,-20.348093,0.9843025803565979
530101,24876868000.0,-19.843348,-20.389153,0.4242812395095825
530121,24226036000.0,-19.908566,-20.396753,0.9796282052993774
530145,20265208000.0,-19.611773,-20.1485,0.42514121532440186
530157,23329230000.0,-19.725348,-20.302528,0.629490315914154
530171,9667543000.0,-19.65554,-20.050133,0.9992551803588867
530222,27226616000.0,-19.528234,-20.241577,0.24662569165229797
530250,21563888000.0,-19.876825,-20.346859,0.26381462812423706
530278,15402551000.0,-20.00421,-20.360619,0.9691789150238037
530298,24780974000.0,-20.032068,-20.52468,0.8670821785926819
530327,36065194000.0,-20.651775,-21.108864,0.9040017127990723
530353,22463777000.0,-20.035124,-20.49111,0.6776585578918457
530376,7907895300.0,-19.526512,-19.866098,0.9983376264572144
530425,19655293000.0,-20.100872,-20.53855,0.9962352514266968
530450,32733127000.0,-19.743261,-20.494776,0.545545220375061
530469,9491128000.0,-19.868286,-20.223701,0.6945817470550537
530514,28204593000.0,-20.376736,-20.791924,0.9879828095436096
530528,6742505000.0,-19.04757,-19.52819,0.9359325170516968
530580,21388794000.0,-20.232641,-20.640135,0.9311126470565796
530605,18437840000.0,-20.036781,-20.45841,0.8639450073242188
530626,18259886000.0,-20.068504,-20.470825,0.6711232662200928
530660,24269525000.0,-19.95406,-20.51294,0.7224166989326477
530687,32163540000.0,-20.269808,-20.800024,0.8545781373977661
530705,4910018000.0,-18.327929,-18.852428,0.6431390047073364
530732,18220128000.0,-19.865166,-20.34662,0.5613638162612915
530780,19073565000.0,-19.836124,-20.336071,0.7147274017333984
530808,12873690000.0,-20.033892,-20.359535,0.008262395858764648
530830,10930040000.0,-19.14743,-19.670347,0.15631911158561707
530874,22820053000.0,-20.27869,-20.709087,0.9791061282157898
530902,20991023000.0,-20.298132,-20.674042,0.8436881303787231
530923,8600673000.0,-19.73049,-20.05098,0.5914005041122437
530974,31517050000.0,-19.274181,-20.083578,0.2449224889278412
530987,15889184000.0,-19.972107,-20.387716,0.9961637258529663
531027,31043473000.0,-19.954817,-20.512877,0.8004826307296753
531046,27329432000.0,-20.182348,-20.707777,0.6006579399108887
531069,18572083000.0,-19.779945,-20.29684,0.8141540884971619
531108,8963178000.0,-19.300076,-19.681524,0.504516065120697
531151,19978947000.0,-19.477692,-20.130714,0.49326616525650024
531178,5464656400.0,-19.072035,-19.448376,0.6232417225837708
531179,3525181400.0,-19.462645,-19.673586,0.9469646215438843
531201,21314613000.0,-19.593016,-20.133045,0.824154257774353
531225,23210371000.0,-20.317726,-20.758905,0.9039031863212585
531253,23096222000.0,-20.669123,-20.992569,0.9972450733184814
531279,13196995000.0,-19.781141,-20.167885,0.9763704538345337
531280,5771158000.0,-19.032219,-19.419132,0.6743711829185486
531300,20929137000.0,-19.88433,-20.368525,0.3555788993835449
531332,24674208000.0,-19.571945,-20.304785,0.4016030728816986
531360,14384924000.0,-19.946264,-20.366327,0.8449785709381104
531391,30980712000.0,-19.969433,-20.644793,0.2748590111732483
531429,14406638000.0,-19.683327,-20.093487,0.8658422231674194
531455,9531344000.0,-19.62685,-19.987804,0.8499329090118408
531456,3671567400.0,-18.44305,-18.874317,0.36696749925613403
531474,17776005000.0,-20.07379,-20.511648,0.9759736657142639
531511,23596421000.0,-20.22896,-20.677599,0.9979112148284912
531539,15317754000.0,-19.720324,-20.217527,0.7853007316589355
531574,17941668000.0,-19.912594,-20.283865,0.4327623248100281
531606,16258215000.0,-19.684118,-20.109486,0.8638113737106323
531639,28241699000.0,-19.684116,-20.287642,0.7483828067779541
531659,7447743500.0,-19.551565,-19.902277,0.6827881336212158
531697,6013284000.0,-19.278372,-19.595312,0.42525437474250793
531737,19052380000.0,-20.054909,-20.509533,0.9734072685241699
531772,7911366700.0,-19.713566,-20.006668,0.7807654142379761
531806,20839041000.0,-19.856825,-20.27213,0.49206483364105225
531830,6057097700.0,-19.510977,-19.868559,0.9925042390823364
531870,15421095000.0,-19.707697,-20.18548,0.44071462750434875
531900,19493460000.0,-19.02069,-19.779354,0.26305073499679565
531934,26708679000.0,-19.859205,-20.34397,0.9888144135475159
531951,21664119000.0,-19.890108,-20.32383,0.9194110631942749
531974,21150185000.0,-20.281769,-20.73662,0.9993710517883301
532001,41545044000.0,-19.891338,-20.664253,0.7084335088729858
532017,9879587000.0,-19.425625,-19.820356,0.4389839470386505
532043,20333206000.0,-19.394728,-20.098618,0.3157463073730469
532065,18401150000.0,-19.659105,-20.120441,0.6916168928146362
532066,3092476000.0,-18.113602,-18.61464,0.3217581510543823
532086,17188786000.0,-19.997118,-20.436266,0.9639290571212769
532121,15182611000.0,-20.014702,-20.386463,0.9466097950935364
532146,16378195000.0,-19.938532,-20.343697,0.9972267150878906
532179,19204606000.0,-19.688086,-20.240099,0.5257107615470886
532205,28220686000.0,-20.299963,-20.810486,0.9536254405975342
532226,29213307000.0,-19.224909,-20.02787,0.32140684127807617
532244,19239800000.0,-20.194744,-20.58149,0.9474964141845703
532271,24230973000.0,-20.101534,-20.556469,0.7825430035591125
532301,9177416000.0,-18.94992,-19.497456,0.46717917919158936
532340,17736160000.0,-20.412848,-20.757133,0.9852197170257568
532362,17184475000.0,-19.85754,-20.348173,0.531122624874115
532385,7728777700.0,-19.05614,-19.47,0.5244832038879395
532386,5338766300.0,-19.208973,-19.543419,0.8037914037704468
532414,15454636000.0,-20.058094,-20.503366,0.9886845350265503
532437,12027109000.0,-20.590897,-20.792738,0.4372889995574951
532465,28574760000.0,-19.247269,-20.040825,0.2583271265029907
532488,13091522000.0,-19.674397,-20.09113,0.8740813732147217
532518,18006508000.0,-20.139866,-20.51225,0.9738529920578003
532548,18046597000.0,-20.329103,-20.701893,0.9410819411277771
532569,17297707000.0,-20.022388,-20.466656,0.504327118396759
532600,15191315000.0,-20.01908,-20.42696,0.6110517382621765
532627,14668852000.0,-19.600126,-20.092358,0.6713118553161621
532665,12888672000.0,-19.650433,-20.03451,0.9102907180786133
532710,16193799000.0,-20.031527,-20.449678,0.5156967043876648
532741,26022961000.0,-19.320091,-20.094421,0.3114608824253082
532774,17161265000.0,-19.485266,-20.093887,0.9142953157424927
532802,18495185000.0,-19.954357,-20.397804,0.8564779758453369
532828,9658832000.0,-19.360765,-19.791285,0.6263094544410706
532864,12234565000.0,-20.326538,-20.644894,0.9950116872787476
532889,6778670000.0,-18.974323,-19.402403,0.4271332621574402
532912,25009312000.0,-19.793165,-20.335579,0.5995283126831055
532939,24806046000.0,-19.937212,-20.48756,0.42354512214660645
532963,14917012000.0,-19.638008,-20.087957,0.9177073836326599
532983,25162357000.0,-19.73675,-20.377424,0.5642468333244324
533001,25342580000.0,-20.493032,-20.879955,0.998706579208374
533016,10421997000.0,-19.37362,-19.88948,0.7162907719612122
533044,11695470000.0,-19.233316,-19.742414,0.7961289882659912
533063,20044784000.0,-19.826237,-20.332418,0.5220588445663452
533092,6541097500.0,-19.161049,-19.57983,0.818464457988739
533093,5861655000.0,-19.126423,-19.488846,0.551217794418335
533125,15163344000.0,-20.050219,-20.423334,0.9485837817192078
533151,11321037000.0,-19.570738,-20.054,0.8186732530593872
533182,17742445000.0,-19.78428,-20.32188,0.850051760673523
533224,11184143000.0,-20.063526,-20.344725,0.3882255554199219
533253,4044936000.0,-18.968416,-19.311972,0.8896552324295044
533323,9965283000.0,-19.324442,-19.781305,0.5534511208534241
533355,23050543000.0,-20.080126,-20.561295,0.6044883728027344
533384,12245257000.0,-20.086876,-20.44193,0.964421272277832
533426,10559605000.0,-19.148172,-19.614613,0.9347013235092163
533457,12028450000.0,-19.979856,-20.358862,0.824711799621582
533481,15638774000.0,-19.651482,-20.144968,0.6677370071411133
533521,26276422000.0,-19.338413,-20.11301,0.07094058394432068
533543,15415690000.0,-19.962461,-20.391031,0.9414475560188293
533573,20442057000.0,-19.518312,-20.14384,0.37910717725753784
533592,17002849000.0,-19.95485,-20.38322,0.977573037147522
533614,9468416000.0,-19.603456,-19.986813,0.4388654828071594
533648,16911133000.0,-20.06509,-20.449034,0.9383664131164551
533667,20496361000.0,-18.952545,-19.735958,0.20805922150611877
533692,33545521000.0,-20.288458,-20.828196,0.6705138683319092
533722,12062773000.0,-19.700712,-20.081589,0.9190746545791626
533763,11778720000.0,-19.638302,-20.072958,0.9869927763938904
533789,14065864000.0,-20.088976,-20.424269,0.8477047681808472
533814,22280240000.0,-20.09365,-20.583927,0.9272242784500122
533843,17145988000.0,-20.00076,-20.464758,0.9942584037780762
533878,7001449500.0,-19.408201,-19.74162,0.5441667437553406
533913,25608690000.0,-20.474094,-20.889889,0.9889110326766968
533931,22841473000.0,-20.420073,-20.790733,0.9868983030319214
533946,8395900400.0,-19.585773,-19.969128,0.7551308870315552
533992,17533424000.0,-19.461111,-20.07006,0.3528794050216675
534020,13182882000.0,-19.692755,-20.135845,0.9484604001045227
534052,8039628000.0,-19.285997,-19.721954,0.40670716762542725
534095,6506492400.0,-18.987438,-19.397158,0.8032262325286865
534122,22753450000.0,-19.369827,-20.11902,0.3560839891433716
534150,3954375700.0,-18.333553,-18.785486,0.36827558279037476
534151,3643345200.0,-18.368362,-18.863775,0.7017061114311218
534183,12839480000.0,-19.47425,-19.929499,0.675886332988739
534206,7524809700.0,-19.440237,-19.761438,0.6945059895515442
534207,5149488000.0,-18.919134,-19.25469,0.766035795211792
534234,17320243000.0,-19.70808,-20.152174,0.7175730466842651
534267,21555160000.0,-20.063137,-20.510307,0.6988482475280762
534285,17148596000.0,-20.01147,-20.434898,0.9580663442611694
534303,21423389000.0,-19.765093,-20.326302,0.9508613348007202
534325,7579265000.0,-19.175184,-19.663715,0.7111082673072815
534362,16127425000.0,-19.820856,-20.28874,0.4980675280094147
534397,8474304000.0,-20.072557,-20.370483,0.9896453022956848
534438,6745376300.0,-19.146849,-19.593174,0.7309966087341309
534489,22058050000.0,-19.493757,-20.210806,0.4026408791542053
534514,28144605000.0,-19.707508,-20.441166,0.7567014694213867
534539,24015538000.0,-19.419937,-20.164108,0.39334189891815186
534563,17390438000.0,-19.929161,-20.370989,0.794853687286377
534588,4629636600.0,-18.726746,-19.18898,0.6825283765792847
534589,3871839200.0,-18.536652,-18.92526,0.7546814680099487
534630,16901529000.0,-20.171282,-20.54158,0.8463572263717651
534648,9874265000.0,-19.323826,-19.716652,0.5080199837684631
534682,34729380000.0,-19.784958,-20.533634,0.16562741994857788
534699,15478324000.0,-20.08743,-20.479095,0.9884101152420044
534700,4440109600.0,-18.425846,-18.917292,0.5563206076622009
534712,16092561000.0,-19.85668,-20.328064,0.38671714067459106
534747,14754761000.0,-19.810814,-20.247278,0.9423309564590454
534771,15582198000.0,-20.102167,-20.461329,0.8682849407196045
534795,21935548000.0,-20.006966,-20.37576,0.8128867149353027
534824,9346190000.0,-19.41547,-19.790272,0.32539522647857666
534859,20743000000.0,-19.327456,-20.065052,0.13722345232963562
534882,23535479000.0,-19.93936,-20.372986,0.8459299802780151
534906,9981958000.0,-19.483757,-19.900023,0.40909671783447266
534936,10976637000.0,-19.591015,-19.995674,0.7527954578399658
534974,4170758700.0,-19.223583,-19.531284,0.9437729120254517
535034,6783596500.0,-19.188644,-19.602304,0.4158194661140442
535086,7994029000.0,-19.652508,-20.000948,0.9515489339828491
535117,21828073000.0,-20.292715,-20.721321,0.9989458322525024
535148,12313555000.0,-19.51832,-19.91203,0.7901015281677246
535168,17262442000.0,-19.927725,-20.38619,0.9325417280197144
535203,15920972000.0,-19.987715,-20.438192,0.8838462829589844
535220,19189174000.0,-20.187752,-20.601742,0.9857480525970459
535240,19747635000.0,-19.65017,-20.202812,0.5139262676239014
535262,29710700000.0,-19.533499,-20.294394,0.36212480068206787
535279,19333892000.0,-18.883892,-19.667372,0.34731191396713257
535303,33936992000.0,-20.043884,-20.635677,0.29684633016586304
535319,7933742600.0,-19.376959,-19.821423,0.7905415296554565
535372,14136531000.0,-19.075026,-19.76115,0.30551427602767944
535397,15225322000.0,-20.20802,-20.58226,0.9136126637458801
535428,20160110000.0,-19.920044,-20.399866,0.714125394821167
535452,17814020000.0,-19.372301,-20.035212,0.48529696464538574
535486,4578567000.0,-19.465385,-19.679438,0.9550411701202393
535525,16755709000.0,-19.904617,-20.323301,0.95654296875
535539,8528885000.0,-19.28875,-19.754538,0.7955687046051025
535580,11701294000.0,-20.035381,-20.343706,0.9863994717597961
535614,13655860000.0,-20.18397,-20.548365,0.9958468675613403
535641,17955695000.0,-20.07116,-20.507942,0.9815724492073059
535662,19696234000.0,-19.964788,-20.436745,0.9933973550796509
535680,5752124400.0,-19.760672,-19.978188,0.5232406854629517
535681,3716985900.0,-19.378004,-19.606005,0.9723289608955383
535709,27374578000.0,-19.68797,-20.377205,0.1950962245464325
535742,21396183000.0,-19.789143,-20.416357,0.5947440266609192
535757,26005928000.0,-20.191097,-20.688564,0.6921964287757874
535774,9189557000.0,-19.67156,-20.025341,0.7920594215393066
535775,4800035000.0,-18.49157,-18.94106,0.9177529811859131
535792,18352654000.0,-20.506262,-20.859594,0.9924408197402954
535817,27711100000.0,-20.29296,-20.779837,0.9775636792182922
535836,12057336000.0,-19.616571,-20.065874,0.6335787773132324
535873,25070993000.0,-19.729792,-20.429617,0.5220507383346558
535887,31170705000.0,-20.116077,-20.630495,0.5555786490440369
535900,7404906000.0,-19.182804,-19.652468,0.8105336427688599
535937,18209473000.0,-20.143671,-20.53838,0.8971798419952393
535958,10377837000.0,-19.350168,-19.816507,0.7229288816452026
535998,14584618000.0,-19.275558,-19.789057,0.04223230481147766
536030,20609364000.0,-20.50291,-20.879957,0.9999361038208008
536048,20283757000.0,-19.748034,-20.248007,0.9973508715629578
536061,11316083000.0,-19.698307,-20.108194,0.5695484280586243
536117,12280320000.0,-20.011637,-20.326078,0.5496026277542114
536143,15270122000.0,-19.44914,-19.988867,0.33072617650032043
536163,3570481200.0,-19.132421,-19.400436,0.8967862129211426
536201,21762210000.0,-19.998962,-20.447618,0.8864129781723022
536221,13779892000.0,-19.178371,-19.745216,0.307204008102417
536255,15676433000.0,-20.068737,-20.462923,0.8548758625984192
536279,10890100000.0,-19.524696,-19.951347,0.5255489349365234
536307,23991128000.0,-19.22321,-19.986357,0.2173561155796051
536324,17354370000.0,-20.074196,-20.488962,0.9701396226882935
536355,19237192000.0,-19.657816,-20.146769,0.9928755760192871
536387,7130380300.0,-18.981155,-19.410568,0.43128517270088196
536420,14513909000.0,-19.953754,-20.33815,0.9251360893249512
536439,18190748000.0,-19.964302,-20.39217,0.8409334421157837
536453,7068040700.0,-19.810293,-20.064795,0.5317139625549316
536491,22982865000.0,-19.972265,-20.493214,0.9939203262329102
536511,14992102000.0,-19.937647,-20.38213,0.9065886735916138
536534,18269397000.0,-19.660814,-20.20311,0.5227463841438293
536554,16079901000.0,-19.859936,-20.348011,0.6280933618545532
536592,21399500000.0,-20.415838,-20.766222,0.9853578805923462
536615,28791052000.0,-19.587502,-20.351713,0.11778625845909119
536640,18719977000.0,-19.926025,-20.44932,0.5222450494766235
536669,18200068000.0,-19.52024,-20.08036,0.4708722233772278
536699,5355517000.0,-18.495298,-19.010807,0.7223793864250183
536736,16813672000.0,-20.32026,-20.668516,0.9942092895507812
536758,22006070000.0,-19.94267,-20.546364,0.85524982213974
536790,11317535000.0,-19.653374,-20.038296,0.9928539991378784
536830,30813368000.0,-19.723686,-20.478764,0.2871932089328766
536844,6274267600.0,-19.621988,-19.86812,0.8378393054008484
536845,5798660000.0,-19.266993,-19.583458,0.3498697280883789
536863,12100581000.0,-19.454035,-19.938053,0.8452363014221191
536887,19236006000.0,-19.510817,-20.001822,0.5784821510314941
536909,18099163000.0,-20.066572,-20.52564,0.9966559410095215
536910,3308452400.0,-18.370646,-18.782515,0.33549264073371887
536927,11263744000.0,-19.437878,-19.88833,0.801163911819458
536976,12077449000.0,-20.432999,-20.704224,0.9546319246292114
536998,35189576000.0,-19.955894,-20.687195,0.2860816717147827
537006,22228943000.0,-19.880144,-20.367882,0.9513177871704102
537029,12567776000.0,-19.370281,-19.952236,0.6418256759643555
537064,18468630000.0,-19.740467,-20.312767,0.2664457857608795
537096,17447617000.0,-20.201109,-20.555954,0.9956955909729004
537133,19583287000.0,-20.333607,-20.71238,0.9972683191299438
537154,34159660000.0,-19.823177,-20.558533,0.3416230082511902
537164,9744904000.0,-19.311144,-19.771816,0.6268916726112366
537203,11273275000.0,-19.51549,-19.919708,0.5407904386520386
537227,16918665000.0,-19.935827,-20.374826,0.5968396067619324
537259,26038694000.0,-20.0503,-20.562115,0.6424374580383301
537273,13177898000.0,-19.90523,-20.343164,0.4599005877971649
537303,15987952000.0,-19.619448,-20.111565,0.8142510056495667
537321,21513402000.0,-19.90994,-20.347439,0.929006814956665
537340,13645197000.0,-19.705893,-20.171915,0.7945906519889832
537365,22171849000.0,-19.169474,-19.93339,0.4119769334793091
537403,17608792000.0,-20.060312,-20.539104,0.9965115785598755
537426,11100333000.0,-19.502089,-19.992586,0.5168631076812744
537473,8526310400.0,-19.502281,-19.908262,0.6743661165237427
537504,10054524000.0,-19.304121,-19.733849,0.7069927453994751
537536,18528018000.0,-20.093264,-20.552261,0.5554559230804443
