Galaxy ID,Time Since Last Major Merger [Gyr],Number of Major Mergers,Numbber of Minor Mergers
434941,13.8,0,0
435020,13.056632387368863,1,4
435129,13.8,0,0
435134,13.8,0,0
435309,8.688041270237905,2,0
435310,13.8,0,0
435317,13.8,0,0
436130,12.361172370658442,1,2
436233,9.92715903124954,7,9
436797,10.555201291724902,6,6
436994,13.8,0,1
437000,11.007950132808553,2,0
437121,12.77131608967524,4,4
437316,11.766835879457043,2,1
437946,9.92715903124954,4,1
438040,8.688041270237905,2,1
438368,10.860805387276075,7,7
438458,7.950232596370229,1,2
438787,8.841999739310916,4,5
438794,13.8,0,0
438891,13.8,0,0
438996,1.4173900744546557,6,2
438997,5.202907732559084,3,1
439469,11.903627662592406,2,0
439471,12.182845139342968,2,2
439518,7.950232596370229,6,7
439828,11.164723670049518,3,3
440290,5.060286141005806,4,1
440383,8.06560019250075,4,2
440479,11.317040961531216,3,0
440646,13.8,0,0
440649,13.8,0,0
440924,8.21393431111962,3,0
441037,9.92715903124954,3,1
441040,13.8,0,0
441327,8.356294756117382,6,6
441398,9.78178393942305,5,4
441399,12.804875891454154,1,1
441677,13.8,0,0
441859,13.8,0,1
441941,0.001,4,0
441946,12.445128288561726,1,1
442085,3.693728374563479,5,1
442233,12.894981355405132,2,0
442301,5.740039501884972,6,2
442360,13.8,0,0
442855,5.202907732559084,6,8
442980,12.804875891454154,1,1
443099,11.766835879457043,1,1
443176,2.7403023795756303,4,2
443178,10.71425401075792,4,3
443588,10.083061130481992,3,0
443590,10.398502407966777,3,2
443686,9.627308552926124,2,1
443748,9.92715903124954,5,2
444069,4.914126740144443,2,3
444545,12.031032769266922,4,7
444553,10.71425401075792,3,2
444632,5.61056555205565,3,0
444728,3.1365850089211675,3,7
444731,11.164723670049518,4,0
444835,2.7403023795756303,3,2
445185,3.420547659840111,9,3
445191,13.8,0,0
445194,13.8,0,0
445198,13.8,0,0
445421,7.450283783623472,3,1
445753,7.790641621123916,8,0
445880,12.804875891454154,3,3
445939,12.55480493374341,1,3
446011,12.977660855576495,7,4
446012,8.356294756117382,3,5
446175,11.903627662592406,1,3
446456,12.698000090258518,1,1
446613,13.8,0,4
446788,11.472636476156389,3,0
447042,4.61076233003753,6,4
447051,13.8,0,0
447350,0.13786721139611363,4,5
447437,13.8,0,0
447536,4.291913083776049,3,2
447698,11.472636476156389,1,0
447699,10.71425401075792,2,0
447886,7.314853196564868,2,3
448114,11.766835879457043,1,1
448117,13.8,0,0
448120,13.8,0,0
448196,1.4173900744546557,9,2
448197,11.007950132808553,3,1
448372,1.8821674208090837,8,0
448449,11.164723670049518,4,1
448525,5.410432554332628,5,2
448532,13.8,0,0
448643,12.031032769266922,1,2
448644,12.894981355405132,1,2
449203,11.472636476156389,2,0
449267,9.92715903124954,7,1
449468,11.56482052958491,1,1
449734,4.914126740144443,2,0
450051,13.8,0,0
450178,5.740039501884972,2,1
450273,13.8,0,0
450337,11.56482052958491,8,5
450338,9.462953435380172,2,2
450421,10.555201291724902,2,2
450920,10.398502407966777,6,3
451090,7.5813644077819715,5,3
451091,8.559304846246299,5,1
451329,13.8,0,0
451331,13.8,0,0
451411,12.445128288561726,2,1
451414,13.8,0,0
451503,12.445128288561726,5,4
451504,13.8,0,4
451627,13.104017017822397,1,1
451693,8.841999739310916,6,2
451809,13.8,0,0
452047,7.950232596370229,3,3
452279,7.5813644077819715,4,4
452357,12.031032769266922,4,6
452397,12.031032769266922,1,1
452896,8.06560019250075,2,0
453134,4.914126740144443,7,9
453232,12.804875891454154,3,0
453233,9.92715903124954,2,1
453450,12.77131608967524,5,2
454018,6.829554589521826,6,0
454078,13.8,0,0
454247,13.27352288733255,1,5
454313,13.8,0,0
454462,0.6709845706668234,3,3
454540,13.8,0,0
454796,11.903627662592406,4,2
455058,7.450283783623472,6,7
455551,5.740039501884972,5,4
455637,13.056632387368863,3,6
455732,10.71425401075792,3,2
456168,10.860805387276075,3,4
456383,10.555201291724902,3,3
456458,13.8,0,0
456586,13.8,0,3
456634,12.031032769266922,3,3
456921,7.790641621123916,2,3
457087,12.031032769266922,4,5
457170,11.164723670049518,3,0
457232,13.8,0,0
457296,1.7683145868784629,8,5
457297,10.398502407966777,2,2
457298,13.8,0,1
457362,12.698000090258518,1,3
457604,8.841999739310916,6,3
457697,9.017171205041503,5,4
457781,9.627308552926124,4,5
457871,4.453332039958986,7,6
457998,11.007950132808553,6,3
458231,12.259335340432736,2,1
459084,11.472636476156389,3,4
459090,9.155686374365665,3,3
459578,12.894981355405132,1,1
459667,12.182845139342968,2,0
460193,12.361172370658442,9,5
460195,12.62066479053492,3,1
460196,12.62066479053492,1,2
460351,7.5813644077819715,3,0
460692,2.841325664222045,3,3
461284,3.512781268699348,3,1
461364,6.2282824636046845,4,4
461450,11.56482052958491,2,6
461521,3.420547659840111,2,3
461522,12.445128288561726,1,5
461524,12.445128288561726,2,0
462083,13.8,0,0
462243,12.182845139342968,3,3
462631,11.903627662592406,5,2
462633,13.8,0,0
462832,12.698000090258518,4,5
462995,13.8,0,0
463063,12.977660855576495,4,4
463278,7.950232596370229,5,7
463398,9.92715903124954,2,1
463522,11.766835879457043,2,3
463597,13.104017017822397,1,4
463649,4.291913083776049,3,1
463750,1.2972064222772546,11,5
463752,5.989919683560276,2,0
464019,9.462953435380172,1,0
464182,9.462953435380172,9,6
464331,13.8,0,0
464490,2.2147095901433502,6,0
464576,2.841325664222045,3,5
464669,7.1271910119321165,4,0
465018,6.829554589521826,1,2
465080,7.950232596370229,6,6
465205,12.62066479053492,2,1
465495,11.766835879457043,3,3
465693,3.512781268699348,9,4
465695,10.71425401075792,1,1
465766,5.61056555205565,3,1
465846,9.627308552926124,2,3
465923,8.356294756117382,2,2
465924,6.98087446663476,5,2
466437,11.903627662592406,1,0
466895,10.71425401075792,3,1
466896,13.8,0,0
466958,12.445128288561726,5,3
466959,9.017171205041503,5,3
467127,1.4173900744546557,2,1
467212,0.40814160124130494,5,1
467213,12.182845139342968,4,1
467256,11.007950132808553,3,5
467308,12.445128288561726,3,4
467388,11.766835879457043,1,2
467521,3.512781268699348,3,0
467575,3.039446653941879,4,1
468064,8.559304846246299,2,3
468171,11.472636476156389,3,1
468252,13.8,0,0
468624,7.950232596370229,2,1
468970,13.8,0,0
468974,13.8,0,0
469316,13.8,0,0
469377,2.841325664222045,3,2
469465,8.21393431111962,1,3
469505,13.8,0,0
469705,6.98087446663476,4,7
469803,13.27352288733255,1,3
469930,8.559304846246299,5,2
470323,11.164723670049518,3,0
470548,10.398502407966777,4,6
470680,9.92715903124954,1,3
470884,7.5813644077819715,7,11
471111,12.77131608967524,1,2
471161,2.841325664222045,8,3
471360,12.55480493374341,2,1
471468,11.317040961531216,4,8
471521,11.317040961531216,1,0
471600,13.8,0,0
471802,10.71425401075792,1,2
472020,1.7683145868784629,4,1
472021,7.1271910119321165,2,1
472025,8.841999739310916,6,0
472104,8.841999739310916,6,3
472218,13.056632387368863,1,4
472219,10.71425401075792,4,0
472686,13.8,0,0
472687,9.155686374365665,3,1
472825,11.766835879457043,4,0
473126,8.21393431111962,4,1
473207,9.155686374365665,3,2
473514,0.9266483383810105,10,6
473753,7.5813644077819715,2,4
473957,13.8,0,3
474170,12.698000090258518,4,2
474204,3.870100791557793,4,2
474320,12.55480493374341,2,6
474505,12.698000090258518,3,1
474570,12.62066479053492,1,0
474571,7.5813644077819715,4,0
474627,13.8,0,0
474918,0.6709845706668234,6,2
475355,11.56482052958491,3,1
475603,13.104017017822397,3,4
475782,12.804875891454154,2,1
476297,4.914126740144443,2,1
476362,13.010124756583883,3,3
476418,9.92715903124954,3,0
476625,10.555201291724902,3,1
476697,11.164723670049518,1,0
476746,6.98087446663476,3,1
477183,7.950232596370229,1,2
477677,8.356294756117382,3,4
477920,12.55480493374341,2,2
478247,5.410432554332628,3,4
478298,4.914126740144443,14,7
478410,12.62066479053492,2,4
478496,7.950232596370229,3,5
478538,13.198853574391512,1,0
478605,11.766835879457043,4,1
478759,3.870100791557793,7,2
478857,12.182845139342968,1,3
478858,2.2147095901433502,1,0
479002,12.804875891454154,2,3
479057,11.56482052958491,4,3
479174,1.4173900744546557,8,4
479314,3.1365850089211675,6,5
479462,12.182845139342968,1,4
479561,12.259335340432736,1,1
480194,7.950232596370229,4,3
480498,10.71425401075792,4,3
480550,8.06560019250075,3,4
480645,13.14922900936169,2,4
481036,0.001,15,7
481597,12.698000090258518,3,4
481724,11.007950132808553,6,3
482007,7.314853196564868,4,1
482117,4.453332039958986,14,4
482197,12.77131608967524,4,1
482257,13.198853574391512,1,5
482323,9.78178393942305,2,4
482325,12.361172370658442,1,1
482370,7.314853196564868,4,2
482437,13.010124756583883,1,1
482589,3.870100791557793,9,1
482757,5.410432554332628,7,5
482814,7.450283783623472,7,2
482869,11.56482052958491,4,3
482927,13.8,0,1
483113,12.698000090258518,1,4
483181,13.8,0,0
483183,13.8,0,0
483422,11.56482052958491,3,0
483812,11.007950132808553,6,3
483928,12.031032769266922,3,3
483930,13.8,0,0
484045,11.903627662592406,4,5
484047,3.512781268699348,5,2
484156,4.291913083776049,2,1
484257,9.462953435380172,4,6
484508,11.766835879457043,3,0
484716,4.764322389615255,2,3
484771,1.8821674208090837,11,2
485197,11.007950132808553,4,0
485283,8.356294756117382,4,2
485486,10.228946019806829,2,1
485518,11.164723670049518,4,1
485654,0.27394957471619147,7,7
485783,11.766835879457043,1,3
485833,9.627308552926124,9,4
485834,12.698000090258518,1,3
486591,11.317040961531216,4,2
486693,10.860805387276075,2,0
486743,3.420547659840111,3,2
487073,12.698000090258518,2,1
487817,13.27352288733255,3,1
487877,3.870100791557793,5,2
487913,6.673014217597259,4,5
487965,6.829554589521826,3,1
488231,13.8,0,0
488448,4.453332039958986,4,0
488595,10.555201291724902,5,3
488662,12.698000090258518,2,4
488771,3.693728374563479,2,5
488841,12.259335340432736,5,6
489100,4.126382949614405,8,2
489230,3.693728374563479,4,6
489231,5.866461537501614,1,2
489357,5.060286141005806,4,7
489363,13.8,0,0
489593,4.126382949614405,5,0
489619,11.56482052958491,6,1
489668,12.62066479053492,2,1
489812,12.894981355405132,7,1
489864,3.9566148760250575,3,2
490342,11.903627662592406,4,7
490475,13.8,0,4
490538,8.06560019250075,5,0
490617,8.559304846246299,3,7
490768,0.7996985537050032,4,4
490807,5.866461537501614,3,0
490842,10.228946019806829,4,2
490986,8.841999739310916,2,3
491066,12.361172370658442,2,2
491282,5.61056555205565,6,4
491617,8.356294756117382,6,0
491650,10.860805387276075,5,5
492023,12.445128288561726,3,2
492025,11.164723670049518,2,1
492231,13.8,0,0
492425,11.56482052958491,3,3
492462,12.77131608967524,3,5
492667,10.228946019806829,1,2
492808,11.766835879457043,8,4
492827,13.8,0,0
492989,8.841999739310916,2,4
492990,2.105340709255928,4,2
493085,2.2147095901433502,6,1
493086,12.894981355405132,1,2
493267,6.511025527436423,3,1
493437,11.472636476156389,6,6
493633,5.61056555205565,3,2
493704,11.007950132808553,2,3
493800,12.698000090258518,3,1
494092,1.7683145868784629,6,1
494178,1.0518636497159117,2,2
494179,9.627308552926124,4,2
494326,5.866461537501614,4,1
494377,12.977660855576495,4,1
494488,9.627308552926124,2,1
494490,7.1271910119321165,3,1
494667,12.031032769266922,6,1
494807,12.182845139342968,6,5
495075,12.361172370658442,1,2
495113,10.71425401075792,7,1
495114,11.317040961531216,1,2
495115,13.8,0,3
495177,10.228946019806829,1,1
495178,6.673014217597259,3,2
495179,6.2282824636046845,4,0
495332,12.031032769266922,4,3
495515,9.462953435380172,5,5
495544,12.259335340432736,2,0
496056,5.61056555205565,7,1
496057,13.8,0,0
496370,11.472636476156389,4,0
496939,9.92715903124954,2,2
496990,7.314853196564868,3,3
497498,8.559304846246299,4,0
497586,8.688041270237905,2,3
497618,10.555201291724902,7,4
497646,9.462953435380172,5,4
497712,9.155686374365665,7,1
497756,9.155686374365665,2,0
498118,4.291913083776049,2,5
498204,11.472636476156389,4,1
498297,6.511025527436423,6,2
498462,7.314853196564868,3,1
498710,10.555201291724902,3,4
498923,12.031032769266922,6,3
498958,10.555201291724902,5,7
499025,3.870100791557793,2,1
499576,11.903627662592406,1,1
499636,4.764322389615255,8,2
499679,12.445128288561726,6,1
500115,5.989919683560276,5,0
500240,11.56482052958491,1,1
500268,12.361172370658442,2,4
500398,10.860805387276075,3,2
500399,7.5813644077819715,5,3
500665,1.2972064222772546,4,2
500766,0.13786721139611363,1,3
500867,0.13786721139611363,5,0
500923,12.55480493374341,1,1
500959,11.164723670049518,4,1
501066,8.688041270237905,6,3
501112,8.841999739310916,7,6
501328,13.8,0,0
501685,12.698000090258518,6,1
501904,13.8,0,0
502121,2.4291292845389068,6,3
502122,12.977660855576495,2,1
502232,12.259335340432736,5,0
502347,11.56482052958491,3,2
502380,10.71425401075792,9,6
502522,10.398502407966777,2,0
502881,12.698000090258518,3,5
502956,1.7683145868784629,5,2
503139,11.56482052958491,2,1
503289,12.894981355405132,1,3
503322,13.104017017822397,1,3
503364,3.039446653941879,6,6
503393,12.259335340432736,4,3
503467,12.804875891454154,2,2
503530,3.039446653941879,3,1
503531,12.55480493374341,4,5
503637,12.55480493374341,1,4
503664,1.8821674208090837,5,0
503750,10.228946019806829,6,1
503778,3.9566148760250575,7,4
504228,11.56482052958491,3,2
504427,12.259335340432736,1,3
504837,8.559304846246299,3,4
504863,10.398502407966777,3,1
504994,3.512781268699348,4,1
504997,13.8,0,0
505107,3.870100791557793,4,1
505531,9.155686374365665,3,0
505642,7.1271910119321165,6,2
505892,5.989919683560276,4,2
505928,12.977660855576495,1,3
506063,13.104017017822397,3,1
506281,13.8,0,3
506609,11.317040961531216,5,3
506719,13.14922900936169,1,2
506721,13.010124756583883,1,1
506753,10.860805387276075,5,7
506824,13.8,0,0
506943,12.698000090258518,3,4
507026,13.8,0,0
507029,13.8,0,0
507157,0.001,3,3
507256,9.155686374365665,3,5
507556,9.155686374365665,2,7
507587,9.92715903124954,4,2
507624,5.989919683560276,5,3
507667,9.627308552926124,5,3
507775,9.627308552926124,5,8
507808,11.472636476156389,2,1
507811,9.017171205041503,2,1
507865,9.627308552926124,5,3
508328,13.8,0,3
508361,6.343349487178175,5,7
508387,11.766835879457043,7,0
508388,6.829554589521826,2,0
508524,9.627308552926124,4,2
508748,9.462953435380172,4,1
508795,11.766835879457043,1,2
508824,2.4291292845389068,5,4
508985,12.804875891454154,6,1
509256,1.8821674208090837,7,2
509301,10.860805387276075,5,2
509609,13.8,0,3
509730,12.445128288561726,2,3
509766,9.92715903124954,5,8
509996,12.894981355405132,4,0
510059,12.698000090258518,2,2
510122,12.361172370658442,1,5
510458,4.291913083776049,4,4
510751,7.790641621123916,11,3
510836,13.8,0,1
510861,10.555201291724902,3,7
511005,12.894981355405132,4,6
511253,13.104017017822397,1,2
511362,1.4173900744546557,3,0
511401,12.698000090258518,1,2
511502,12.445128288561726,1,2
511503,10.228946019806829,5,2
511714,13.8,0,3
511748,7.450283783623472,3,4
511826,11.56482052958491,2,3
512330,11.317040961531216,7,3
512414,11.317040961531216,4,7
512799,11.56482052958491,3,4
513055,13.8,0,0
513137,9.462953435380172,3,4
513298,7.314853196564868,3,3
513299,11.903627662592406,1,0
513371,9.78178393942305,1,1
513402,11.317040961531216,2,2
513437,10.71425401075792,3,4
513534,11.56482052958491,6,1
513535,12.55480493374341,2,1
513600,12.55480493374341,2,1
513732,12.698000090258518,5,4
513760,9.017171205041503,4,2
513791,3.039446653941879,4,0
514149,6.98087446663476,6,1
514298,13.8,0,0
514389,0.9266483383810105,9,1
514391,12.445128288561726,1,1
514437,11.56482052958491,2,4
514438,13.8,0,3
514475,8.559304846246299,6,3
514500,2.841325664222045,10,3
514587,0.9266483383810105,2,0
514738,11.472636476156389,1,2
514852,12.182845139342968,1,1
515020,5.740039501884972,4,0
515021,11.007950132808553,1,1
515684,13.8,0,6
515822,10.228946019806829,2,3
515823,11.317040961531216,2,2
516011,10.71425401075792,2,0
516129,5.989919683560276,6,3
516257,7.314853196564868,1,0
516417,4.126382949614405,5,1
516606,4.61076233003753,7,2
516966,10.555201291724902,3,2
517010,6.673014217597259,5,3
517040,12.031032769266922,1,3
517234,9.389280682850277,6,0
517535,8.21393431111962,8,0
517536,12.259335340432736,1,1
517938,11.903627662592406,2,3
518392,12.182845139342968,3,0
518430,11.903627662592406,5,4
518460,8.21393431111962,5,1
518558,7.790641621123916,2,0
518810,5.410432554332628,3,4
518898,12.698000090258518,2,1
519044,6.673014217597259,2,4
519286,7.450283783623472,5,4
519331,3.512781268699348,11,3
519354,11.56482052958491,1,1
519571,11.766835879457043,2,1
519617,8.688041270237905,2,1
519728,4.914126740144443,10,0
519805,9.389280682850277,3,2
519909,10.555201291724902,2,1
520295,10.71425401075792,5,0
520426,9.017171205041503,4,4
520454,10.398502407966777,2,1
520484,4.764322389615255,6,2
520794,8.688041270237905,5,3
520825,4.453332039958986,4,2
520973,3.512781268699348,2,1
521060,6.673014217597259,5,0
521520,2.105340709255928,4,1
521638,13.14922900936169,1,2
521717,12.62066479053492,2,0
521962,13.8,0,3
521963,10.860805387276075,1,1
522033,12.62066479053492,2,1
522581,9.627308552926124,4,2
522886,13.8,0,2
522992,10.555201291724902,5,0
523035,12.55480493374341,1,3
523198,4.291913083776049,6,3
523521,5.202907732559084,5,1
523547,9.92715903124954,2,5
523686,11.317040961531216,2,1
523687,9.462953435380172,3,1
523774,11.56482052958491,2,3
523837,11.317040961531216,4,0
523840,12.182845139342968,2,2
524137,12.259335340432736,3,0
524216,12.445128288561726,3,1
524318,11.903627662592406,4,3
524372,0.40814160124130494,6,0
524520,3.693728374563479,4,3
524553,12.445128288561726,2,1
524648,11.903627662592406,1,2
524709,13.8,0,1
524789,12.804875891454154,3,2
524825,11.903627662592406,3,4
524996,13.104017017822397,1,7
525311,1.8821674208090837,5,5
525584,11.007950132808553,4,3
525649,10.860805387276075,3,7
525709,7.5813644077819715,6,3
525787,12.977660855576495,3,3
525802,7.790641621123916,2,5
525853,13.8,0,2
526099,13.8,0,0
526174,10.083061130481992,2,0
526213,10.398502407966777,4,0
526667,6.829554589521826,1,3
526903,12.55480493374341,1,1
526946,6.673014217597259,2,4
526989,4.453332039958986,3,0
527183,11.766835879457043,2,4
527258,10.555201291724902,5,3
527378,13.8,0,1
527473,0.7996985537050032,3,4
527682,13.8,0,2
527787,13.8,0,5
527857,9.155686374365665,1,2
527858,4.764322389615255,4,1
528029,13.14922900936169,1,1
528467,12.361172370658442,1,2
528672,6.98087446663476,4,5
528823,8.841999739310916,4,1
528908,13.8,0,0
529041,5.060286141005806,2,1
529088,3.693728374563479,4,3
529130,7.5813644077819715,3,3
529155,12.445128288561726,4,1
529285,1.2972064222772546,2,1
529426,8.21393431111962,7,4
529575,13.104017017822397,2,2
529611,9.155686374365665,5,6
529739,10.555201291724902,5,2
529928,3.1365850089211675,4,1
530101,3.870100791557793,7,4
530327,8.688041270237905,3,6
530354,4.61076233003753,3,1
530782,13.8,0,1
530808,1.7683145868784629,5,8
530924,3.9566148760250575,1,0
531069,10.083061130481992,5,3
531178,11.766835879457043,4,2
531361,10.083061130481992,1,3
531391,11.903627662592406,3,0
531429,11.164723670049518,5,3
531455,6.511025527436423,3,4
531457,11.766835879457043,1,1
531539,10.398502407966777,3,4
531574,12.77131608967524,2,3
531606,10.083061130481992,3,2
531659,2.5342256999883768,5,3
531830,3.1365850089211675,4,3
532385,8.356294756117382,4,3
532386,11.56482052958491,4,2
532387,7.5813644077819715,1,4
532440,13.056632387368863,1,1
532665,11.164723670049518,3,3
532802,12.77131608967524,2,4
532965,12.182845139342968,2,0
533063,11.56482052958491,5,3
533255,5.989919683560276,2,2
533323,11.472636476156389,2,5
533880,12.031032769266922,3,3
533913,7.790641621123916,3,0
534234,7.314853196564868,5,2
534303,10.083061130481992,8,1
534326,10.71425401075792,3,2
534398,10.71425401075792,3,0
534399,8.841999739310916,4,1
534438,7.314853196564868,1,3
534441,8.21393431111962,1,2
534650,5.202907732559084,2,0
535034,8.688041270237905,2,0
535087,11.317040961531216,2,1
535240,10.398502407966777,2,2
535262,11.903627662592406,7,2
535373,12.445128288561726,1,0
535681,10.398502407966777,2,3
535887,8.21393431111962,2,3
535900,12.62066479053492,2,3
536201,4.291913083776049,6,4
536640,12.804875891454154,2,3
536758,12.445128288561726,3,3
537006,12.62066479053492,1,2
537365,12.62066479053492,5,1
537403,8.559304846246299,4,3
537536,5.989919683560276,5,0
537631,10.71425401075792,3,3
538134,0.40814160124130494,4,5
538279,1.4173900744546557,3,3
538343,5.989919683560276,5,1
538646,5.060286141005806,4,2
538868,9.155686374365665,5,3
539298,9.155686374365665,6,6
539362,10.228946019806829,3,1
539426,13.230111772921886,1,1
539514,12.698000090258518,1,1
539647,12.804875891454154,3,3
539679,10.398502407966777,5,1
539784,11.56482052958491,3,2
539998,4.453332039958986,5,4
540019,10.71425401075792,8,1
540055,5.61056555205565,3,0
540095,9.627308552926124,1,3
540318,10.860805387276075,3,8
540702,10.71425401075792,2,2
540724,6.343349487178175,5,5
540926,9.92715903124954,3,6
540962,5.740039501884972,4,3
540990,11.317040961531216,4,4
541067,9.389280682850277,6,5
541125,9.017171205041503,4,0
541160,1.4173900744546557,6,4
541201,5.060286141005806,4,0
541285,7.1271910119321165,1,1
541545,11.56482052958491,3,1
541590,10.083061130481992,6,3
541783,11.007950132808553,5,2
541823,9.78178393942305,2,3
541839,3.693728374563479,7,3
541955,9.627308552926124,3,0
541975,12.977660855576495,2,1
542068,3.693728374563479,2,3
542113,9.462953435380172,1,4
542225,12.804875891454154,3,4
542226,13.8,0,1
542351,5.61056555205565,4,1
542408,11.164723670049518,3,0
542472,11.56482052958491,3,4
542540,12.62066479053492,2,0
542570,12.698000090258518,1,1
542719,12.445128288561726,1,5
542735,10.860805387276075,2,4
542891,9.017171205041503,8,1
543014,4.453332039958986,5,2
543110,7.5813644077819715,4,2
543332,6.343349487178175,2,4
543333,11.56482052958491,6,2
543372,8.688041270237905,8,2
543392,3.512781268699348,3,0
543544,9.462953435380172,4,3
543606,12.55480493374341,1,5
543620,8.21393431111962,3,0
543837,10.228946019806829,2,0
544005,6.511025527436423,5,2
544046,9.92715903124954,2,1
544085,13.8,0,2
544116,13.010124756583883,2,1
544205,9.017171205041503,4,6
544219,8.841999739310916,4,1
544360,10.860805387276075,3,3
544373,12.804875891454154,5,1
544487,9.389280682850277,5,1
544754,2.2147095901433502,7,6
544863,1.8821674208090837,2,2
544976,11.56482052958491,3,1
545013,7.790641621123916,4,0
545015,9.627308552926124,4,0
545050,8.559304846246299,1,7
545070,10.860805387276075,4,1
545399,12.804875891454154,4,5
545470,3.039446653941879,3,2
545537,3.9566148760250575,3,2
545690,3.9566148760250575,2,1
545715,12.55480493374341,4,3
545734,8.559304846246299,2,3
545832,7.314853196564868,4,1
545886,12.259335340432736,3,3
545988,8.559304846246299,2,1
546452,11.766835879457043,3,3
546483,8.356294756117382,4,2
546510,5.060286141005806,2,4
546982,9.462953435380172,3,2
547126,2.2147095901433502,3,5
547150,7.950232596370229,2,5
547271,3.1365850089211675,5,1
547470,12.62066479053492,2,3
547493,12.361172370658442,1,1
547596,5.989919683560276,3,1
547738,6.673014217597259,4,3
547830,7.1271910119321165,5,5
547984,8.688041270237905,4,2
547998,6.511025527436423,6,1
548020,8.06560019250075,1,0
548129,9.627308552926124,3,2
548446,12.804875891454154,2,4
548590,11.317040961531216,5,2
548719,12.62066479053492,6,6
548944,0.40814160124130494,3,3
549086,8.688041270237905,5,3
549173,5.410432554332628,2,1
549388,9.155686374365665,4,6
549424,9.462953435380172,2,6
549512,7.5813644077819715,4,3
549641,0.001,8,1
549796,11.472636476156389,2,6
549937,9.155686374365665,3,4
549983,11.766835879457043,3,3
550248,10.555201291724902,2,2
550757,13.8,0,3
550852,2.4291292845389068,8,2
550878,12.259335340432736,5,3
550879,11.903627662592406,1,1
550986,4.61076233003753,2,3
551020,10.228946019806829,4,3
551128,8.356294756117382,1,2
551293,12.182845139342968,4,1
551415,10.228946019806829,3,1
551456,7.950232596370229,3,1
551478,11.007950132808553,2,2
551607,4.61076233003753,5,2
551636,12.361172370658442,2,0
552034,12.698000090258518,3,1
552100,11.903627662592406,5,1
552112,5.060286141005806,2,5
552220,2.105340709255928,3,3
552281,11.007950132808553,6,3
552469,11.164723670049518,4,0
552488,11.766835879457043,4,2
552509,12.55480493374341,2,0
552553,0.27394957471619147,5,2
552554,12.55480493374341,1,0
552678,9.462953435380172,2,1
552841,6.829554589521826,2,1
553044,5.202907732559084,2,1
553111,12.031032769266922,1,3
553112,10.398502407966777,1,1
553143,5.740039501884972,6,4
553407,5.202907732559084,7,1
553572,7.790641621123916,5,4
553631,11.472636476156389,3,2
553640,3.039446653941879,1,1
553774,12.259335340432736,4,3
553798,9.78178393942305,4,1
553825,6.343349487178175,4,0
553870,9.78178393942305,2,3
554058,8.356294756117382,11,1
554116,12.259335340432736,3,3
554326,1.6529178379808374,8,5
554389,3.9566148760250575,2,4
554462,9.462953435380172,3,2
554528,12.55480493374341,3,2
554549,5.866461537501614,3,5
554672,12.804875891454154,2,4
554817,11.56482052958491,2,3
554827,12.62066479053492,1,3
554843,3.420547659840111,4,2
555224,10.71425401075792,3,3
555463,12.361172370658442,2,2
555517,2.105340709255928,4,2
555543,10.555201291724902,2,0
555591,9.92715903124954,2,1
555635,13.198853574391512,1,1
555670,3.693728374563479,5,0
555734,12.031032769266922,4,4
555835,12.977660855576495,2,4
555860,3.1365850089211675,1,2
556052,0.40814160124130494,7,2
556184,10.083061130481992,2,1
556230,10.398502407966777,2,4
556383,9.155686374365665,3,1
556458,13.104017017822397,1,3
556481,1.4173900744546557,1,2
556528,9.78178393942305,3,0
556571,12.55480493374341,1,3
556683,5.61056555205565,6,1
556901,11.903627662592406,2,6
556980,9.92715903124954,1,2
557020,10.860805387276075,1,0
557037,6.673014217597259,2,1
557070,4.453332039958986,5,1
557080,5.989919683560276,5,2
557139,7.314853196564868,6,2
557154,6.343349487178175,2,4
557201,12.804875891454154,3,2
557488,8.21393431111962,2,5
557579,3.512781268699348,2,0
557864,13.056632387368863,1,2
557878,2.7403023795756303,4,1
557943,13.8,0,1
558084,13.27352288733255,1,0
558183,7.5813644077819715,1,5
558247,10.398502407966777,1,2
558321,12.031032769266922,3,2
558344,11.317040961531216,4,3
558359,1.6529178379808374,3,1
558361,10.228946019806829,1,0
558418,12.894981355405132,3,2
558473,13.010124756583883,2,0
558679,8.841999739310916,3,4
558753,11.472636476156389,4,1
558839,12.698000090258518,2,1
558938,1.2972064222772546,6,2
558955,9.627308552926124,2,4
558970,11.317040961531216,6,1
559115,7.314853196564868,3,3
559677,6.511025527436423,4,1
559678,13.8,0,3
559710,4.61076233003753,5,4
559737,12.445128288561726,4,3
559837,9.78178393942305,2,1
559963,9.389280682850277,3,0
560119,10.71425401075792,3,1
560165,11.766835879457043,1,1
560471,8.06560019250075,3,2
560495,6.829554589521826,6,2
560641,11.317040961531216,1,2
560668,11.317040961531216,2,3
560692,13.8,0,2
560782,12.031032769266922,3,5
560967,6.2282824636046845,6,2
560968,7.314853196564868,1,0
560985,11.317040961531216,2,3
561143,1.8821674208090837,1,2
561234,12.445128288561726,4,2
561258,0.40814160124130494,3,2
561366,6.98087446663476,4,0
561508,12.361172370658442,2,2
561509,10.555201291724902,3,0
561631,4.126382949614405,7,3
561800,0.13786721139611363,5,2
561961,12.62066479053492,1,5
562221,12.361172370658442,1,2
562503,7.1271910119321165,4,1
562589,12.259335340432736,4,1
562647,9.155686374365665,4,3
562697,1.0518636497159117,3,1
562766,7.950232596370229,3,2
562852,6.343349487178175,4,0
562921,11.56482052958491,2,1
562940,9.78178393942305,4,1
